lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60_,WorkPop,Shape__Are,Shape__Len,SpatialSeparationAccessibility,Gravity_Accessibility,Log_SpatialSeparation,Log_Gravity,Shape_Length,Shape_Area,ReciprocalSpatialSeparation,IMD_Decile2,Gravity_Accessibility_Decile,Pop_Den
E01000128,Barnet 024C,Barnet 024C,242813.5215,3202.271361,9555,3,Barnet 024C,E09000003,Barnet,27.055,9555,3,0.171,8718,3,0.103,12046,4,22.529,12220,4,-0.346,21389,7,0.957,3869,2,34.708,4215,2,27.146,10444,4,0.236,7718,3,0.209,9359,3,-0.188,19196,6,0.389,7525,3,-0.675,26524,9,4.558,1579,1,0.033,15923,5,1.087,3565,2,1921,481,1164,276,1144.75,628669.575,5152.489992,78.16341642,1.665562018,4.358801717,0.510162615,0.038423397,3.15112E-05,0.012793709,10,1,3055.659247
E01000129,Barnet 024D,Barnet 024D,173276.3309,4368.276545,7554,3,Barnet 024D,E09000003,Barnet,31,7554,3,0.214,5873,2,0.11,11084,4,23.973,11367,4,-0.148,18366,6,1.004,3487,2,38.657,2603,1,25.543,11448,4,0.176,11839,4,0.549,364,1,-0.151,18602,6,0.4,6805,3,-1.385,31804,10,5.236,762,1,-0.263,20555,7,1.277,2560,1,1812,437,1117,258,1094,448642.2021,7028.517156,74.74416508,8.337017802,4.31407115,2.120705575,0.052646376,2.24874E-05,0.013378971,10,10,4038.853214
E01000130,Barnet 021A,Barnet 021A,176374.0478,2477.873702,7621,3,Barnet 021A,E09000003,Barnet,30.863,7621,3,0.185,7670,3,0.118,9925,4,19.118,14311,5,-0.331,21139,7,0.839,5021,2,43.475,1334,1,35.288,6102,2,0.203,9878,4,0.262,6305,2,-0.138,18391,6,0.35,10729,4,-0.245,20000,7,5.184,807,1,0.665,7149,3,0.757,6001,2,1771,442,1111,218,1097.5,456713.986,3988.020324,80.06525161,1.43469944,4.382841947,0.360955378,0.028566371,2.28905E-05,0.012489813,10,1,3877.700387
E01000131,Barnet 024E,Barnet 024E,334185.1553,3149.368621,13623,5,Barnet 024E,E09000003,Barnet,20.904,13623,5,0.116,14225,5,0.067,19498,6,10.9,20987,7,-0.802,27020,9,1.133,2608,1,39.033,2472,1,20.979,14578,5,0.11,18170,6,0.185,11077,4,-0.764,27242,9,0.308,15078,5,-0.107,17539,6,4.522,1639,1,-0.583,24954,8,1.139,3276,1,1819,376,1114,329,1121.25,865123.4825,5067.29125,80.59931452,0.67086719,4.389490145,-0.399184091,0.037580151,4.33662E-05,0.012407053,10,1,2102.59002
E01000132,Barnet 021B,Barnet 021B,153004.0347,2788.442486,10459,4,Barnet 021B,E09000003,Barnet,25.53,10459,4,0.187,7554,3,0.106,11581,4,22.698,12100,4,-0.464,22939,7,0.309,11812,4,35.397,3895,2,25.837,11269,4,0.232,7965,3,0.329,3639,2,0.087,14673,5,0.361,9756,3,-1.56,32226,10,4.885,1132,1,-0.015,16715,6,1.039,3881,2,1557,399,980,178,962.75,396276.2454,4486.067019,79.89495932,0.16186904,4.380712763,-1.820967664,0.035030662,1.98594E-05,0.012516434,10,1,3929.077299
E01000133,Barnet 021C,Barnet 021C,159368.245,2143.9358,7660,3,Barnet 021C,E09000003,Barnet,30.774,7660,3,0.188,7489,3,0.159,5788,2,24.516,11075,4,-0.059,16936,6,0.065,15664,5,40.079,2166,1,26.72,10732,4,0.153,13753,5,0.31,4307,2,-0.047,16848,6,0.395,7172,3,-0.509,24207,8,5.03,948,1,-0.005,16552,6,1.101,3486,2,1674,412,1008,254,1008.25,412738.5603,3449.951315,78.23501271,1.272750807,4.35971728,0.241180548,0.025941101,2.0685E-05,0.012782001,10,1,4055.836215
E01000134,Barnet 024F,Barnet 024F,160297.7531,2257.884309,10969,4,Barnet 024F,E09000003,Barnet,24.669,10969,4,0.184,7770,3,0.093,13810,5,20.26,13625,5,-0.579,24429,8,-0.195,19554,6,42.152,1626,1,27.225,10405,4,0.212,9268,3,0.412,1641,1,0.181,13185,5,0.322,13538,5,-0.817,28155,9,5.537,562,1,0.289,12012,4,0.71,6400,2,1743,404,1114,225,1101.25,415146.3177,3632.91309,76.94203223,1.990064482,4.34305231,0.688167041,0.027656019,2.08056E-05,0.012996797,10,1,4198.519716
E01000135,Barnet 038A,Barnet 038A,333707.3324,4453.240291,21585,7,Barnet 038A,E09000003,Barnet,12.523,21585,7,0.076,20336,7,0.048,25207,8,4.357,28090,9,-1.087,29489,9,0.385,10680,4,25.516,10648,4,33.536,6935,3,0.089,20958,7,0.089,21724,7,-0.579,24954,8,0.171,29434,9,-0.465,23500,8,2.907,4602,2,0.226,12943,4,1.363,2166,1,1616,301,905,410,922,862740.4222,7160.154058,72.96660473,6.563038053,4.290001867,1.881453614,0.053167923,4.32748E-05,0.0137049,10,10,1873.101061
E01000136,Barnet 038B,Barnet 038B,520178.3165,3696.320414,25840,8,Barnet 038B,E09000003,Barnet,8.96,25840,8,0.037,29403,9,0.02,32200,10,0.946,32080,10,-1.93,32547,10,0.188,13707,5,27.615,8749,3,36.198,5733,2,0.023,31663,10,0.076,24042,8,-1.272,31054,10,0.109,31960,10,0.048,14842,5,2.272,6139,2,0.574,8257,3,1.033,3917,2,1559,324,854,381,850.75,1344737.41,5943.009491,73.67693007,3.794464503,4.299689725,1.333543295,0.043864417,6.7454E-05,0.01357277,10,1,1159.334148
E01000137,Barnet 041A,Barnet 041A,123572.3352,2309.780522,8611,3,Barnet 041A,E09000003,Barnet,28.786,8611,3,0.235,4769,2,0.145,7065,3,8.14,23802,8,0.077,14846,5,0.348,11200,4,33.329,4917,2,22.835,13240,5,0.301,4322,2,0.301,4660,2,-0.476,23574,8,0.245,22297,7,-0.299,20885,7,4.02,2434,1,-0.312,21330,7,1.096,3529,2,1756,396,1025,335,1011.75,319419.2036,3713.401489,71.83741529,3.162778659,4.274405445,1.151450964,0.027770194,1.60234E-05,0.013920323,10,1,5497.47786
E01000138,Barnet 040A,Barnet 040A,258941.9095,3282.002802,9114,3,Barnet 040A,E09000003,Barnet,27.86,9114,3,0.178,8210,3,0.127,8832,3,8.449,23460,8,-0.547,24007,8,1.066,3016,1,35.73,3762,2,31.895,7778,3,0.217,8934,3,0.199,10018,4,-0.775,27346,9,0.276,18691,6,-0.283,20627,7,4.318,1923,1,0.277,12189,4,1.157,3181,1,1492,270,937,285,939,669322.0488,5276.339368,69.16787311,1.81852689,4.236536493,0.598026772,0.039502929,3.35761E-05,0.014457579,10,1,2229.121247
E01000139,Barnet 041B,Barnet 041B,353186.5625,3903.61618,21727,7,Barnet 041B,E09000003,Barnet,12.388,21727,7,0.082,19148,6,0.041,27475,9,4.481,27939,9,-1.326,30993,10,0.61,7591,3,25.608,10558,4,29.28,9230,3,0.11,18266,6,0.136,15507,5,-0.573,24884,8,0.175,29194,9,-0.682,26603,9,3.186,3989,2,0.105,14832,5,1.181,3042,1,1532,260,980,292,980,912743.7848,6274.428119,70.33300934,2.53641054,4.253241238,0.930749908,0.047594444,4.57923E-05,0.014218075,10,1,1678.455691
E01000140,Barnet 041C,Barnet 041C,144272.336,2461.723579,17164,6,Barnet 041C,E09000003,Barnet,16.817,17164,6,0.118,13979,5,0.078,16748,6,9.457,22414,7,-0.914,28092,9,-0.026,17079,6,30.188,6833,3,30.341,8608,3,0.175,11913,4,0.152,13934,5,0.001,16092,5,0.177,29018,9,-1.003,29819,10,4.13,2222,1,0.378,10832,4,0.865,5122,2,1836,314,1236,286,1246.25,372901.0781,3957.552606,68.65418107,4.165365332,4.229082034,1.426803986,0.02947964,1.87069E-05,0.014565755,10,2,4923.557768
E01000141,Barnet 039A,Barnet 039A,369540.8818,3795.5433,8601,3,Barnet 039A,E09000003,Barnet,28.797,8601,3,0.149,10621,4,0.083,15544,5,11.28,20639,7,-0.736,26316,9,1.518,998,1,35.668,3781,2,52.22,1546,1,0.207,9583,3,0.284,5326,2,-0.237,20012,7,0.266,19882,7,-1.175,30904,10,4.859,1160,1,0.881,4887,2,1.703,1006,1,2273,418,1665,190,1646.75,955056.1489,6102.869121,72.24972362,9.851416099,4.280128502,2.287615211,0.043912185,4.79138E-05,0.013840883,10,10,2379.964783
E01000142,Barnet 040B,Barnet 040B,199754.4382,2993.896906,17305,6,Barnet 040B,E09000003,Barnet,16.669,17305,6,0.126,12982,4,0.077,17086,6,8.856,23016,8,-0.676,25666,8,-0.373,22062,7,30.865,6375,2,28.68,9571,3,0.162,12988,4,0.178,11618,4,-0.256,20305,7,0.228,24292,8,-0.679,26572,9,4.05,2371,1,0.257,12472,4,0.904,4824,2,2563,501,1725,337,1732.75,516289.9048,4813.948113,73.47172494,5.527020752,4.296900637,1.709648928,0.03475736,2.59005E-05,0.013610678,10,10,4964.265186
E01000143,Barnet 041D,Barnet 041D,171387.2698,2460.331759,7380,3,Barnet 041D,E09000003,Barnet,31.342,7380,3,0.239,4534,2,0.153,6262,2,16.558,16148,5,-0.081,17289,6,0.763,5800,2,33.531,4795,2,19.252,15838,5,0.318,3689,2,0.296,4853,2,-0.026,16531,6,0.309,15040,5,-0.296,20833,7,4.039,2391,1,-0.784,27180,9,1.1,3494,2,1467,321,954,192,939.25,442898.7812,3954.895641,73.06448953,2.419416879,4.291342469,0.883526552,0.029569718,2.22207E-05,0.013686539,10,1,3312.269219
E01000144,Barnet 038C,Barnet 038C,192099.8241,2958.328383,15833,5,Barnet 038C,E09000003,Barnet,18.338,15833,5,0.102,16060,5,0.082,15795,5,8.328,23604,8,-0.906,28028,9,0.717,6317,2,31.107,6215,2,29.17,9289,3,0.079,22409,7,0.224,8398,3,-0.022,16464,6,0.132,31339,10,-0.871,28681,9,4.195,2114,1,-0.009,16609,6,1.31,2396,1,1763,314,1223,226,1229.5,496765.4667,4757.206,73.67282097,10.52826759,4.299633952,2.354063791,0.035216089,2.49144E-05,0.013573527,10,10,3548.958449
E01000145,Barnet 037A,Barnet 037A,209836.8497,2273.000423,19310,6,Barnet 037A,E09000003,Barnet,14.626,19310,6,0.088,18244,6,0.072,18151,6,4.679,27693,9,-1.5,31703,10,0.196,13588,5,29.116,7564,3,32.598,7415,3,0.066,24526,8,0.085,22487,7,-0.613,25423,8,0.189,28081,9,-0.482,23787,8,3.593,3206,1,0.328,11502,4,1.143,3255,1,1652,440,897,315,878.5,542586.1709,3654.634062,75.82120561,2.772541134,4.328378011,1.019764276,0.027709466,2.72134E-05,0.013188922,10,1,3044.677673
E01000146,Barnet 038D,Barnet 038D,210259.8497,3400.599208,15647,5,Barnet 038D,E09000003,Barnet,18.538,15647,5,0.103,15846,5,0.089,14465,5,4.798,27554,9,-1.542,31821,10,0.638,7217,3,34.561,4289,2,29.849,8905,3,0.098,19714,7,0.172,12133,4,-0.451,23214,8,0.155,30424,10,-1.446,31989,10,4.782,1262,1,0.142,14257,5,1.18,3051,1,1814,303,1254,257,1264.5,543637.9577,5467.016346,71.73287125,15.27740967,4.272949098,2.726375245,0.041712,2.72675E-05,0.01394061,10,10,3336.779514
E01000147,Barnet 030A,Barnet 030A,203461.9271,2485.832247,21282,7,Barnet 030A,E09000003,Barnet,12.786,21282,7,0.078,19924,7,0.04,27874,9,9.893,21938,7,-1.99,32596,10,0.336,11383,4,27.447,8877,3,33.415,6999,3,0.057,26237,8,0.171,12225,4,-0.962,29076,9,0.305,15446,5,-0.925,29207,9,3.719,3005,1,0.368,10967,4,1.154,3201,1,1876,341,1171,364,1177.25,526531.1403,3998.386726,76.82491546,1.93986765,4.341529008,0.662619749,0.030198702,2.63982E-05,0.01301661,10,1,3562.942163
E01000148,Barnet 030B,Barnet 030B,229704.6052,3114.318327,9213,3,Barnet 030B,E09000003,Barnet,27.671,9213,3,0.186,7576,3,0.115,10390,4,15.794,16751,6,-0.042,16658,6,0.009,16537,6,43.166,1401,1,29.844,8909,3,0.192,10603,4,0.346,3140,1,-0.175,18994,6,0.318,14006,5,-1.241,31235,10,5.846,390,1,0.131,14432,5,1.195,2972,1,2649,623,1704,322,1708.5,594516.6756,5010.359803,74.68348559,11.53461167,4.313258991,2.445352226,0.036879551,2.98049E-05,0.013389841,10,10,4455.720266
E01000150,Barnet 036A,Barnet 036A,463712.331,3132.061099,18371,6,Barnet 036A,E09000003,Barnet,15.583,18371,6,0.106,15457,5,0.056,22713,7,9.297,22579,7,-1.385,31284,10,-0.033,17184,6,33.726,4710,2,33.545,6930,3,0.134,15585,5,0.202,9859,4,-0.522,24216,8,0.269,19587,6,-0.373,22089,7,4.145,2189,1,0.539,8684,3,0.861,5152,2,2246,465,1395,386,1401,1199768.185,5039.620105,80.16963318,18.40835805,4.384144805,2.912804803,0.03501759,6.01581E-05,0.012473551,10,10,1872.028304
E01000151,Barnet 026B,Barnet 026B,142819.9699,2084.48949,4606,2,Barnet 026B,E09000003,Barnet,38.897,4606,2,0.332,1383,1,0.191,3621,2,18.815,14541,5,-0.203,19182,6,0.085,15355,5,40.945,1948,1,19.735,15489,5,0.393,1589,1,0.363,2717,1,0.044,15325,5,0.325,13257,5,-0.234,19831,7,4.89,1124,1,-0.321,21471,7,0.826,5425,2,1747,546,1057,144,1035,369777.2773,3354.729163,82.27159468,6.683000132,4.410025905,1.899567008,0.023796755,1.85344E-05,0.012154863,10,10,4724.465529
E01000152,Barnet 026C,Barnet 026C,180545.0123,3083.339512,6908,3,Barnet 026C,E09000003,Barnet,32.418,6908,3,0.265,3391,2,0.144,7125,3,25.229,10713,4,-0.552,24090,8,0.049,15902,5,44.269,1193,1,16.001,18424,6,0.303,4240,2,0.429,1376,1,0.329,11018,4,0.354,10354,4,-0.377,22163,7,5.45,614,1,-0.611,25305,8,0.702,6471,2,1764,551,1081,132,1017.5,467507.4039,4963.02446,84.14493962,11.239051,4.432540784,2.41939441,0.034818904,2.34309E-05,0.011884256,10,10,3773.202275
E01000153,Barnet 026D,Barnet 026D,165884.9489,2783.228112,3826,2,Barnet 026D,E09000003,Barnet,41.649,3826,2,0.276,3020,1,0.173,4735,2,36.066,6415,2,-0.047,16727,6,0.872,4658,2,49.389,407,1,18.106,16737,6,0.324,3444,2,0.383,2245,1,0.621,7400,3,0.417,5715,2,0.28,11035,4,5.099,888,1,-0.399,22538,7,0.738,6154,2,1867,484,1127,256,1114.25,429546.5577,4479.705867,80.80224309,0.690841336,4.392004726,-0.369845097,0.031713001,2.1529E-05,0.012375894,10,1,4346.443864
E01000154,Barnet 026E,Barnet 026E,133192.9187,2156.256364,6805,3,Barnet 026E,E09000003,Barnet,32.667,6805,3,0.201,6589,3,0.141,7428,3,22.212,12409,4,0.007,15897,5,0.827,5150,2,43.4,1350,1,22.744,13307,5,0.161,13060,4,0.337,3390,2,0.203,12841,4,0.34,11663,4,-0.399,22508,7,5.347,679,1,-0.05,17263,6,0.802,5629,2,1345,336,791,218,809,344813.6354,3469.756083,75.17186799,6.24651574,4.319777065,1.832023827,0.024953883,1.72842E-05,0.013302849,10,10,3900.65781
E01000155,Barnet 030D,Barnet 030D,296131.3099,3271.21848,13700,5,Barnet 030D,E09000003,Barnet,20.797,13700,5,0.135,12048,4,0.062,20992,7,12.175,19786,7,-1.303,30874,10,-0.128,18553,6,39.038,2470,1,47.35,2383,1,0.192,10592,4,0.295,4889,2,-0.11,17906,6,0.261,20519,7,-0.694,26759,9,5.037,937,1,1.213,2369,1,0.412,9349,3,3602,846,2516,240,2565.5,766549.1801,5263.09716,71.52591644,27.65797244,4.270059852,3.31991402,0.038762304,3.84264E-05,0.013980946,10,10,4698.980957
E01000156,Barnet 022A,Barnet 022A,178557.5026,2836.997459,26669,9,Barnet 022A,E09000003,Barnet,8.319,26669,9,0.075,20480,7,0.04,27970,9,1.668,31256,10,-0.991,28748,9,-0.158,18997,6,22.228,14049,5,19.997,15291,5,0.087,21185,7,0.189,10776,4,-1.238,30888,10,0.16,30150,10,-1.052,30178,10,2.812,4806,2,-0.435,23048,8,0.951,4494,2,2097,490,1322,285,1313.25,462254.9455,4563.976425,76.37820605,2.983588896,4.335697394,1.093126903,0.034756629,2.31702E-05,0.01309274,10,1,4536.457685
E01000157,Barnet 022B,Barnet 022B,123572.1556,2611.595315,21431,7,Barnet 022B,E09000003,Barnet,12.655,21431,7,0.089,18020,6,0.054,23337,8,10.386,21468,7,-1.084,29471,9,-0.281,20763,7,24.93,11191,4,32.014,7699,3,0.124,16659,6,0.177,11753,4,0.029,15575,5,0.195,27609,9,-0.928,29237,9,3.258,3841,2,0.359,11075,4,1.043,3847,2,1600,310,1074,216,1074.25,319944.5422,4203.304436,78.07448206,0.594626498,4.357663269,-0.519821805,0.02971067,1.6036E-05,0.012808282,10,1,5000.866679
E01000158,Barnet 015A,Barnet 015A,270064.1282,3197.816952,14606,5,Barnet 015A,E09000003,Barnet,19.721,14606,5,0.13,12554,4,0.087,14944,5,10.783,21097,7,-0.598,24692,8,0.561,8251,3,28.16,8292,3,31.142,8183,3,0.153,13742,5,0.185,11122,4,-0.297,20911,7,0.266,19885,7,-0.604,25571,8,3.572,3250,1,0.434,10067,4,0.839,5327,2,1588,379,971,238,981.75,699681.3367,5148.805522,80.55044311,4.456162221,4.388883611,1.494287907,0.035972425,3.50577E-05,0.012414581,10,7,2269.604628
E01000159,Barnet 015B,Barnet 015B,496498.9489,3846.408015,17696,6,Barnet 015B,E09000003,Barnet,16.257,17696,6,0.112,14637,5,0.077,16967,6,4.883,27445,9,-1.287,30795,10,0.561,8253,3,32.939,5117,2,17.393,17292,6,0.16,13143,5,0.123,17000,6,-0.919,28716,9,0.227,24417,8,0.207,12167,4,2.914,4583,2,-0.525,24215,8,0.775,5846,2,1828,369,1093,366,1098.5,1286403.249,6192.306512,81.64217031,1.384905567,4.402345921,0.325631955,0.044359298,6.4454E-05,0.012248572,10,1,1421.016311
E01000160,Barnet 015C,Barnet 015C,302250.1461,3746.54704,22025,7,Barnet 015C,E09000003,Barnet,12.121,22025,7,0.07,21491,7,0.047,25821,8,7.531,24450,8,-1.028,29047,9,0.463,9589,3,26.935,9329,3,26.093,11117,4,0.078,22701,7,0.151,13996,5,-0.171,18928,6,0.174,29286,9,-0.208,19379,6,2.759,4943,2,0.023,16098,5,1.01,4056,2,1978,360,1390,228,1406.75,782910.3576,6030.105511,78.16656518,7.476388718,4.358842001,2.011749884,0.044182241,3.92316E-05,0.012793194,10,10,2526.470599
E01000161,Barnet 015D,Barnet 015D,239141.4329,3810.43357,19434,6,Barnet 015D,E09000003,Barnet,14.513,19434,6,0.109,15071,5,0.055,23203,8,3.782,28785,9,-0.524,23738,8,0.612,7561,3,27.508,8832,3,20.014,15281,5,0.146,14418,5,0.201,9864,4,-1.067,29867,10,0.213,25874,8,-0.583,25272,8,3.43,3510,2,-0.519,24146,8,1.01,4054,2,2407,392,1564,451,1561.25,619452.9912,6133.033171,77.87648257,1.357261088,4.355124015,0.305468763,0.044803156,3.10407E-05,0.012840847,10,1,3885.686298
E01000162,Barnet 015E,Barnet 015E,183539.7372,2984.36299,15689,5,Barnet 015E,E09000003,Barnet,18.504,15689,5,0.117,14118,5,0.098,12852,4,9.943,21882,7,-0.479,23118,8,0.481,9327,3,24.285,11836,4,27.187,10428,4,0.111,18132,6,0.181,11405,4,-0.621,25535,8,0.286,17532,6,-0.992,29740,10,3.173,4012,2,-0.008,16597,6,1.147,3235,1,1683,330,1005,348,1016,475402.2548,4803.743293,79.25638567,5.710583159,4.372687986,1.742321148,0.034561715,2.38231E-05,0.01261728,10,10,3540.159902
E01000163,Barnet 022C,Barnet 022C,196855.6316,2439.549384,8744,3,Barnet 022C,E09000003,Barnet,28.541,8744,3,0.2,6673,3,0.145,7026,3,13.328,18746,6,0.036,15455,5,0.26,12561,4,38.055,2815,1,21.987,13854,5,0.22,8753,3,0.349,3048,1,-0.132,18292,6,0.281,18129,6,0.087,14150,5,4.063,2346,1,-0.242,20274,7,0.956,4454,2,1709,335,1187,187,1174.75,509783.8105,3927.070514,80.68442241,3.002201786,4.390545526,1.099345948,0.027230726,2.55484E-05,0.012393966,10,1,3352.401478
E01000164,Barnet 022D,Barnet 022D,550812.4749,4013.165405,10557,4,Barnet 022D,E09000003,Barnet,25.331,10557,4,0.172,8617,3,0.107,11407,4,11.909,20020,7,-0.666,25537,8,0.841,4999,2,36.044,3614,2,28.698,9562,3,0.17,12301,4,0.311,4258,2,-0.279,20659,7,0.281,18210,6,-0.122,17846,6,4.138,2208,1,-0.375,22207,7,1.612,1273,1,1858,453,1168,237,1149.25,1426302.705,6458.515541,78.80587862,10.01257909,4.366987596,2.303842211,0.04679073,7.14841E-05,0.012689409,10,10,1302.668777
E01000165,Barnet 022E,Barnet 022E,188847.9026,2216.060713,20782,7,Barnet 022E,E09000003,Barnet,13.258,20782,7,0.099,16434,6,0.05,24651,8,5.196,27089,9,-1.29,30809,10,0.198,13551,5,35.632,3791,2,16.048,18378,6,0.123,16692,6,0.202,9801,3,-0.569,24835,8,0.196,27462,9,0.268,11228,4,3.25,3856,2,-1.255,30570,10,0.977,4297,2,1892,376,1250,266,1218.25,489095.4461,3566.867898,79.62951605,0.329853328,4.377384829,-1.109107183,0.025793219,2.45105E-05,0.012558157,10,1,3868.365603
E01000166,Barnet 003A,Barnet 003A,374743.6474,3826.461132,19054,6,Barnet 003A,E09000003,Barnet,14.861,19054,6,0.105,15602,5,0.082,15856,5,7.16,24869,8,-0.922,28162,9,0.276,12305,4,28.957,7702,3,13.626,20472,7,0.093,20359,7,0.162,12993,4,-0.535,24413,8,0.234,23484,8,0.149,13102,4,2.262,6167,2,-0.536,24357,8,0.384,9711,3,1640,341,926,373,929.25,972468.8667,6162.624108,89.03045579,1.248637645,4.488978511,0.222053073,0.04743793,4.86867E-05,0.011232111,10,1,1686.42931
E01000167,Barnet 002A,Barnet 002A,599590.9463,4004.666255,8854,3,Barnet 002A,E09000003,Barnet,28.35,8854,3,0.199,6730,3,0.125,9073,3,22.649,12139,4,0.166,13541,5,0.516,8847,3,33.883,4625,2,18.27,16601,6,0.288,4943,2,0.26,6421,2,0.02,15738,5,0.369,9126,3,0.106,13831,5,3.356,3649,2,-0.244,20298,7,0.593,7483,3,1361,292,849,220,843,1556065.353,6451.054138,93.60603405,1.504886985,4.539094848,0.408717803,0.047773131,7.79013E-05,0.010683072,10,1,874.6419275
E01000168,Barnet 003B,Barnet 003B,312452.9545,3287.221167,28357,9,Barnet 003B,E09000003,Barnet,6.975,28357,9,0.05,26071,8,0.035,29238,9,3.41,29243,9,-1.486,31651,10,-0.095,18057,6,21.872,14471,5,21.5,14193,5,0.047,27943,9,0.102,19798,7,-1.093,30064,10,0.206,26562,9,0.055,14718,5,1.014,10482,4,0.124,14535,5,0.397,9532,3,1614,310,868,436,874,810636.6634,5295.4588,86.93578299,0.663493693,4.46516972,-0.410235931,0.038363661,4.05891E-05,0.011502743,10,1,1991.027636
E01000169,Barnet 003C,Barnet 003C,237445.1936,2944.137433,20813,7,Barnet 003C,E09000003,Barnet,13.226,20813,7,0.086,18500,6,0.063,20563,7,4.871,27460,9,-1.209,30347,10,0.466,9541,3,25.427,10718,4,25.647,11383,4,0.1,19393,6,0.105,19381,6,-1.105,30143,10,0.236,23282,8,-0.293,20796,7,2.614,5287,2,0.272,12255,4,0.576,7642,3,1602,325,940,337,941.5,616066.21,4742.841861,91.51746697,0.5694725,4.51652985,-0.563044785,0.034202093,3.08461E-05,0.010926876,10,1,2600.369853
E01000170,Barnet 006A,Barnet 006A,296332.7823,3202.871267,14031,5,Barnet 006A,E09000003,Barnet,20.384,14031,5,0.147,10719,4,0.114,10414,4,10.294,21554,7,-0.625,25024,8,0.536,8594,3,22.502,13749,5,25.376,11534,4,0.164,12792,4,0.216,8921,3,-0.586,25052,8,0.288,17322,6,-1.01,29870,10,2.842,4735,2,0.219,13030,4,0.645,6997,3,1707,384,986,337,979.5,768708.5527,5158.496786,87.62528083,3.897991998,4.47306955,1.360461548,0.038091126,3.84925E-05,0.011412232,10,1,2220.607529
E01000171,Barnet 006B,Barnet 006B,332864.7871,3338.289122,11210,4,Barnet 006B,E09000003,Barnet,24.261,11210,4,0.196,6871,3,0.105,11775,4,12.3,19665,6,-0.164,18595,6,0.288,12123,4,26.487,9720,3,33.967,6704,3,0.276,5542,2,0.236,7705,3,-0.022,16457,6,0.247,22071,7,-0.992,29741,10,3.578,3238,1,0.642,7431,3,0.68,6671,3,1999,491,1299,209,1320.25,863596.155,5379.568794,86.89735538,12.56769881,4.464727599,2.531129936,0.036137271,4.32409E-05,0.01150783,10,10,2314.739347
E01000172,Barnet 003D,Barnet 003D,545540.2227,4730.909214,26533,9,Barnet 003D,E09000003,Barnet,8.421,26533,9,0.075,20565,7,0.039,28221,9,2.666,30143,10,-1.613,32018,10,-0.743,26715,9,24.854,11275,4,25.96,11181,4,0.087,21187,7,0.094,20991,7,-1.144,30374,10,0.189,28077,9,0.176,12622,4,1.296,9342,3,0.31,11736,4,0.54,7995,3,1707,387,952,368,969,1414917.78,7621.326748,89.81730791,3.548507855,4.497777695,1.266527193,0.053154412,7.08568E-05,0.011133712,10,1,1206.430525
E01000173,Barnet 006C,Barnet 006C,367026.735,3773.887296,24872,8,Barnet 006C,E09000003,Barnet,9.709,24872,8,0.081,19433,6,0.05,24580,8,5.844,26333,9,-1.13,29803,10,-0.085,17910,6,19.649,17062,6,23.152,13018,4,0.093,20416,7,0.128,16392,5,-1.226,30828,10,0.257,20880,7,-0.507,24166,8,1.748,7724,3,0.059,15532,5,0.685,6629,3,1790,407,1041,342,1054.25,951892.9792,6079.056304,88.35662573,2.006011138,4.48138119,0.696148242,0.043091466,4.76702E-05,0.01131777,10,1,1880.463496
E01000174,Barnet 006D,Barnet 006D,187622.1644,2805.485582,17685,6,Barnet 006D,E09000003,Barnet,16.271,17685,6,0.128,12760,4,0.069,19157,6,8.05,23885,8,-0.672,25607,8,-0.248,20317,7,30.198,6828,3,29.971,8830,3,0.132,15805,5,0.226,8298,3,-0.622,25549,8,0.259,20735,7,-0.599,25509,8,3.896,2660,1,0.496,9253,3,0.598,7452,3,1875,411,1129,335,1140,486614.8065,4518.918201,85.94414483,5.938439902,4.453697607,1.781446456,0.032403133,2.43691E-05,0.011635464,10,10,3853.150325
E01000175,Barnet 006E,Barnet 006E,502837.7395,4579.884991,27536,9,Barnet 006E,E09000003,Barnet,7.614,27536,9,0.052,25718,8,0.047,25725,8,2.159,30711,10,-1.45,31540,10,0.185,13765,5,22.205,14085,5,15.768,18613,6,0.042,28778,9,0.079,23532,8,-1.368,31473,10,0.186,28336,9,-0.146,18279,6,1.622,8153,3,-0.442,23118,8,0.532,8067,3,1568,374,866,328,869,1303909.679,7376.229939,85.5221267,0.217764197,4.448775134,-1.524342466,0.05323029,6.53043E-05,0.01169288,10,1,1202.537281
